"Country or Area"|"Year"|"Area"|"Sex"|"Age"|"Record Type"|"Reliability"|"Source Year"|"Value"|"Value Footnotes"
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"45 - 49"|"Estimate - de jure"|"Final figure, complete"|"2019"|"4506942"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"46"|"Estimate - de jure"|"Final figure, complete"|"2019"|"929151"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"47"|"Estimate - de jure"|"Final figure, complete"|"2019"|"894005"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"48"|"Estimate - de jure"|"Final figure, complete"|"2019"|"941198"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"49"|"Estimate - de jure"|"Final figure, complete"|"2019"|"849371"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"50"|"Estimate - de jure"|"Final figure, complete"|"2019"|"824461"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"50 - 54"|"Estimate - de jure"|"Final figure, complete"|"2019"|"4163840"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"51"|"Estimate - de jure"|"Final figure, complete"|"2019"|"835194"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"52"|"Estimate - de jure"|"Final figure, complete"|"2019"|"845323"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"53"|"Estimate - de jure"|"Final figure, complete"|"2019"|"768369"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"54"|"Estimate - de jure"|"Final figure, complete"|"2019"|"890493"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"55"|"Estimate - de jure"|"Final figure, complete"|"2019"|"821991"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"55 - 59"|"Estimate - de jure"|"Final figure, complete"|"2019"|"4225899"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"56"|"Estimate - de jure"|"Final figure, complete"|"2019"|"942387"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"57"|"Estimate - de jure"|"Final figure, complete"|"2019"|"890273"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"58"|"Estimate - de jure"|"Final figure, complete"|"2019"|"805158"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"59"|"Estimate - de jure"|"Final figure, complete"|"2019"|"766090"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"60"|"Estimate - de jure"|"Final figure, complete"|"2019"|"717252"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"60 - 64"|"Estimate - de jure"|"Final figure, complete"|"2019"|"3170368"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"61"|"Estimate - de jure"|"Final figure, complete"|"2019"|"678021"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"62"|"Estimate - de jure"|"Final figure, complete"|"2019"|"693926"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"63"|"Estimate - de jure"|"Final figure, complete"|"2019"|"551193"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"64"|"Estimate - de jure"|"Final figure, complete"|"2019"|"529976"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"65"|"Estimate - de jure"|"Final figure, complete"|"2019"|"523725"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"65 - 69"|"Estimate - de jure"|"Final figure, complete"|"2019"|"2286519"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"66"|"Estimate - de jure"|"Final figure, complete"|"2019"|"419008"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"67"|"Estimate - de jure"|"Final figure, complete"|"2019"|"464905"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"68"|"Estimate - de jure"|"Final figure, complete"|"2019"|"440385"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"69"|"Estimate - de jure"|"Final figure, complete"|"2019"|"438496"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"70"|"Estimate - de jure"|"Final figure, complete"|"2019"|"425692"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"70 - 74"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1756800"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"71"|"Estimate - de jure"|"Final figure, complete"|"2019"|"292197"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"72"|"Estimate - de jure"|"Final figure, complete"|"2019"|"339068"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"73"|"Estimate - de jure"|"Final figure, complete"|"2019"|"324925"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"74"|"Estimate - de jure"|"Final figure, complete"|"2019"|"374918"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"75"|"Estimate - de jure"|"Final figure, complete"|"2019"|"369154"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"75 - 79"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1494315"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"76"|"Estimate - de jure"|"Final figure, complete"|"2019"|"307497"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"77"|"Estimate - de jure"|"Final figure, complete"|"2019"|"291449"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"78"|"Estimate - de jure"|"Final figure, complete"|"2019"|"279423"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"79"|"Estimate - de jure"|"Final figure, complete"|"2019"|"246792"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"80"|"Estimate - de jure"|"Final figure, complete"|"2019"|"231142"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"80 - 84"|"Estimate - de jure"|"Final figure, complete"|"2019"|"930279"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"81"|"Estimate - de jure"|"Final figure, complete"|"2019"|"211835"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"82"|"Estimate - de jure"|"Final figure, complete"|"2019"|"190598"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"83"|"Estimate - de jure"|"Final figure, complete"|"2019"|"159791"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"84"|"Estimate - de jure"|"Final figure, complete"|"2019"|"136913"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"85"|"Estimate - de jure"|"Final figure, complete"|"2019"|"118277"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"85 - 89"|"Estimate - de jure"|"Final figure, complete"|"2019"|"425167"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"86"|"Estimate - de jure"|"Final figure, complete"|"2019"|"94313"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"87"|"Estimate - de jure"|"Final figure, complete"|"2019"|"83502"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"88"|"Estimate - de jure"|"Final figure, complete"|"2019"|"72287"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"89"|"Estimate - de jure"|"Final figure, complete"|"2019"|"56788"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"90"|"Estimate - de jure"|"Final figure, complete"|"2019"|"43893"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"90 - 94"|"Estimate - de jure"|"Final figure, complete"|"2019"|"138080"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"91"|"Estimate - de jure"|"Final figure, complete"|"2019"|"32372"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"92"|"Estimate - de jure"|"Final figure, complete"|"2019"|"24283"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"93"|"Estimate - de jure"|"Final figure, complete"|"2019"|"17899"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"94"|"Estimate - de jure"|"Final figure, complete"|"2019"|"19633"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"95"|"Estimate - de jure"|"Final figure, complete"|"2019"|"12288"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"95 - 99"|"Estimate - de jure"|"Final figure, complete"|"2019"|"31033"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"96"|"Estimate - de jure"|"Final figure, complete"|"2019"|"7662"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"97"|"Estimate - de jure"|"Final figure, complete"|"2019"|"5407"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"98"|"Estimate - de jure"|"Final figure, complete"|"2019"|"3397"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"99"|"Estimate - de jure"|"Final figure, complete"|"2019"|"2279"|""
"Republic of Korea"|"2017"|"Total"|"Both Sexes"|"100 +"|"Estimate - de jure"|"Final figure, complete"|"2019"|"3867"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"Total"|"Estimate - de jure"|"Final figure, complete"|"2019"|"25736793"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"0"|"Estimate - de jure"|"Final figure, complete"|"2019"|"197831"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"0 - 4"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1102364"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"1"|"Estimate - de jure"|"Final figure, complete"|"2019"|"219404"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"1 - 4"|"Estimate - de jure"|"Final figure, complete"|"2019"|"904533"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"2"|"Estimate - de jure"|"Final figure, complete"|"2019"|"226338"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"3"|"Estimate - de jure"|"Final figure, complete"|"2019"|"222509"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"4"|"Estimate - de jure"|"Final figure, complete"|"2019"|"236282"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"5"|"Estimate - de jure"|"Final figure, complete"|"2019"|"241277"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"5 - 9"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1188607"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"6"|"Estimate - de jure"|"Final figure, complete"|"2019"|"244819"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"7"|"Estimate - de jure"|"Final figure, complete"|"2019"|"226632"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"8"|"Estimate - de jure"|"Final figure, complete"|"2019"|"229667"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"9"|"Estimate - de jure"|"Final figure, complete"|"2019"|"246212"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"10"|"Estimate - de jure"|"Final figure, complete"|"2019"|"231903"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"10 - 14"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1173575"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"11"|"Estimate - de jure"|"Final figure, complete"|"2019"|"222818"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"12"|"Estimate - de jure"|"Final figure, complete"|"2019"|"227078"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"13"|"Estimate - de jure"|"Final figure, complete"|"2019"|"244826"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"14"|"Estimate - de jure"|"Final figure, complete"|"2019"|"246950"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"15"|"Estimate - de jure"|"Final figure, complete"|"2019"|"265483"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"15 - 19"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1554471"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"16"|"Estimate - de jure"|"Final figure, complete"|"2019"|"307899"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"17"|"Estimate - de jure"|"Final figure, complete"|"2019"|"321383"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"18"|"Estimate - de jure"|"Final figure, complete"|"2019"|"320421"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"19"|"Estimate - de jure"|"Final figure, complete"|"2019"|"339285"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"20"|"Estimate - de jure"|"Final figure, complete"|"2019"|"352851"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"20 - 24"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1882066"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"21"|"Estimate - de jure"|"Final figure, complete"|"2019"|"373324"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"22"|"Estimate - de jure"|"Final figure, complete"|"2019"|"379094"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"23"|"Estimate - de jure"|"Final figure, complete"|"2019"|"384301"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"24"|"Estimate - de jure"|"Final figure, complete"|"2019"|"392496"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"25"|"Estimate - de jure"|"Final figure, complete"|"2019"|"388534"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"25 - 29"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1791765"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"26"|"Estimate - de jure"|"Final figure, complete"|"2019"|"359246"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"27"|"Estimate - de jure"|"Final figure, complete"|"2019"|"358805"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"28"|"Estimate - de jure"|"Final figure, complete"|"2019"|"348152"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"29"|"Estimate - de jure"|"Final figure, complete"|"2019"|"337028"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"30"|"Estimate - de jure"|"Final figure, complete"|"2019"|"340908"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"30 - 34"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1825165"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"31"|"Estimate - de jure"|"Final figure, complete"|"2019"|"351620"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"32"|"Estimate - de jure"|"Final figure, complete"|"2019"|"348804"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"33"|"Estimate - de jure"|"Final figure, complete"|"2019"|"375550"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"34"|"Estimate - de jure"|"Final figure, complete"|"2019"|"408283"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"35"|"Estimate - de jure"|"Final figure, complete"|"2019"|"436892"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"35 - 39"|"Estimate - de jure"|"Final figure, complete"|"2019"|"2089929"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"36"|"Estimate - de jure"|"Final figure, complete"|"2019"|"437851"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"37"|"Estimate - de jure"|"Final figure, complete"|"2019"|"432505"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"38"|"Estimate - de jure"|"Final figure, complete"|"2019"|"394341"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"39"|"Estimate - de jure"|"Final figure, complete"|"2019"|"388340"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"40"|"Estimate - de jure"|"Final figure, complete"|"2019"|"385939"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"40 - 44"|"Estimate - de jure"|"Final figure, complete"|"2019"|"2083256"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"41"|"Estimate - de jure"|"Final figure, complete"|"2019"|"391593"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"42"|"Estimate - de jure"|"Final figure, complete"|"2019"|"410152"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"43"|"Estimate - de jure"|"Final figure, complete"|"2019"|"443327"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"44"|"Estimate - de jure"|"Final figure, complete"|"2019"|"452245"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"45"|"Estimate - de jure"|"Final figure, complete"|"2019"|"457488"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"45 - 49"|"Estimate - de jure"|"Final figure, complete"|"2019"|"2278705"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"46"|"Estimate - de jure"|"Final figure, complete"|"2019"|"472671"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"47"|"Estimate - de jure"|"Final figure, complete"|"2019"|"452583"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"48"|"Estimate - de jure"|"Final figure, complete"|"2019"|"472495"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"49"|"Estimate - de jure"|"Final figure, complete"|"2019"|"423468"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"50"|"Estimate - de jure"|"Final figure, complete"|"2019"|"415964"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"50 - 54"|"Estimate - de jure"|"Final figure, complete"|"2019"|"2107628"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"51"|"Estimate - de jure"|"Final figure, complete"|"2019"|"423933"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"52"|"Estimate - de jure"|"Final figure, complete"|"2019"|"425144"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"53"|"Estimate - de jure"|"Final figure, complete"|"2019"|"388921"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"54"|"Estimate - de jure"|"Final figure, complete"|"2019"|"453666"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"55"|"Estimate - de jure"|"Final figure, complete"|"2019"|"413655"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"55 - 59"|"Estimate - de jure"|"Final figure, complete"|"2019"|"2102223"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"56"|"Estimate - de jure"|"Final figure, complete"|"2019"|"467060"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"57"|"Estimate - de jure"|"Final figure, complete"|"2019"|"438316"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"58"|"Estimate - de jure"|"Final figure, complete"|"2019"|"399877"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"59"|"Estimate - de jure"|"Final figure, complete"|"2019"|"383315"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"60"|"Estimate - de jure"|"Final figure, complete"|"2019"|"355491"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"60 - 64"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1554982"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"61"|"Estimate - de jure"|"Final figure, complete"|"2019"|"334052"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"62"|"Estimate - de jure"|"Final figure, complete"|"2019"|"339078"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"63"|"Estimate - de jure"|"Final figure, complete"|"2019"|"268902"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"64"|"Estimate - de jure"|"Final figure, complete"|"2019"|"257459"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"65"|"Estimate - de jure"|"Final figure, complete"|"2019"|"254249"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"65 - 69"|"Estimate - de jure"|"Final figure, complete"|"2019"|"1098706"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"66"|"Estimate - de jure"|"Final figure, complete"|"2019"|"201946"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"67"|"Estimate - de jure"|"Final figure, complete"|"2019"|"223363"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"68"|"Estimate - de jure"|"Final figure, complete"|"2019"|"210368"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"69"|"Estimate - de jure"|"Final figure, complete"|"2019"|"208780"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"70"|"Estimate - de jure"|"Final figure, complete"|"2019"|"199581"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"70 - 74"|"Estimate - de jure"|"Final figure, complete"|"2019"|"800334"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"71"|"Estimate - de jure"|"Final figure, complete"|"2019"|"137075"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"72"|"Estimate - de jure"|"Final figure, complete"|"2019"|"154286"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"73"|"Estimate - de jure"|"Final figure, complete"|"2019"|"143135"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"74"|"Estimate - de jure"|"Final figure, complete"|"2019"|"166257"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"75"|"Estimate - de jure"|"Final figure, complete"|"2019"|"160915"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"75 - 79"|"Estimate - de jure"|"Final figure, complete"|"2019"|"620799"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"76"|"Estimate - de jure"|"Final figure, complete"|"2019"|"130120"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"77"|"Estimate - de jure"|"Final figure, complete"|"2019"|"120127"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"78"|"Estimate - de jure"|"Final figure, complete"|"2019"|"112759"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"79"|"Estimate - de jure"|"Final figure, complete"|"2019"|"96878"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"80"|"Estimate - de jure"|"Final figure, complete"|"2019"|"88151"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"80 - 84"|"Estimate - de jure"|"Final figure, complete"|"2019"|"328523"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"81"|"Estimate - de jure"|"Final figure, complete"|"2019"|"77206"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"82"|"Estimate - de jure"|"Final figure, complete"|"2019"|"66385"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"83"|"Estimate - de jure"|"Final figure, complete"|"2019"|"53480"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"84"|"Estimate - de jure"|"Final figure, complete"|"2019"|"43301"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"85"|"Estimate - de jure"|"Final figure, complete"|"2019"|"35585"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"85 - 89"|"Estimate - de jure"|"Final figure, complete"|"2019"|"115958"|""
"Republic of Korea"|"2017"|"Total"|"Male"|"86"|"Estimate - de jure"|"Final figure, complete"|"2019"|"26107"|""
